ref_site,emi3_prefix,id_station_itinerance,nom_station,adresse_station,reference,type_connector,power_max,status,pricing_syder,pricing_syder_currency,pricing_syder_unit,pricing_duration_syder,tarif_heures_creuses,tarif_heures_pleines,rate,time_threshold,begin_free_hour,end_free_hour,json_path
FR*QOV*45-00001,QOV,FRQOV4500001,200 RUE LEONARD DE VINCI ZAC DES CHATELIERS,200 RUE LEONARD DE VINCI ZAC DES CHATELIERS 45400 SEMOY,1310348-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*45-00001,QOV,FRQOV4500001,200 RUE LEONARD DE VINCI ZAC DES CHATELIERS,200 RUE LEONARD DE VINCI ZAC DES CHATELIERS 45400 SEMOY,1310358-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*45-00002,QOV,FRQOV4500002,6 RUE DES VALETTES,6 RUE DES VALETTES 45140 INGRE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*45-00002,QOV,FRQOV4500002,6 RUE DES VALETTES,6 RUE DES VALETTES 45140 INGRE,206261-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*45-00003,QOV,FRQOV4500003,99 IMPASSE DES MOULINS,99 IMPASSE DES MOULINS 45770 SARAN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*45-00003,QOV,FRQOV4500003,99 IMPASSE DES MOULINS,99 IMPASSE DES MOULINS 45770 SARAN,203973-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*45-00003,QOV,FRQOV4500003,99 IMPASSE DES MOULINS,99 IMPASSE DES MOULINS 45770 SARAN,1319925-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*45-00003,QOV,FRQOV4500003,99 IMPASSE DES MOULINS,99 IMPASSE DES MOULINS 45770 SARAN,1320139-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*45-00003,QOV,FRQOV4500003,99 IMPASSE DES MOULINS,99 IMPASSE DES MOULINS 45770 SARAN,1303047-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*45-00003,QOV,FRQOV4500003,99 IMPASSE DES MOULINS,99 IMPASSE DES MOULINS 45770 SARAN,1312122-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*45-00004,QOV,FRQOV4500004,744 ROUTE NATIONALE 20,744 ROUTE NATIONALE 20 45770 SARAN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*45-00004,QOV,FRQOV4500004,744 ROUTE NATIONALE 20,744 ROUTE NATIONALE 20 45770 SARAN,203750-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*45-00004,QOV,FRQOV4500004,744 ROUTE NATIONALE 20,744 ROUTE NATIONALE 20 45770 SARAN,750943-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*45-00004,QOV,FRQOV4500004,744 ROUTE NATIONALE 20,744 ROUTE NATIONALE 20 45770 SARAN,750927-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*45-00004,QOV,FRQOV4500004,744 ROUTE NATIONALE 20,744 ROUTE NATIONALE 20 45770 SARAN,750772-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*45-00004,QOV,FRQOV4500004,744 ROUTE NATIONALE 20,744 ROUTE NATIONALE 20 45770 SARAN,750875-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*45-00005,QOV,FRQOV4500005,9 RUE D'AQUITAINE,9 RUE D'AQUITAINE 45380 LA CHAPELLE ST MESMIN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*45-00005,QOV,FRQOV4500005,9 RUE D'AQUITAINE,9 RUE D'AQUITAINE 45380 LA CHAPELLE ST MESMIN,203835-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*45-00005,QOV,FRQOV4500005,9 RUE D'AQUITAINE,9 RUE D'AQUITAINE 45380 LA CHAPELLE ST MESMIN,750784-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*45-00005,QOV,FRQOV4500005,9 RUE D'AQUITAINE,9 RUE D'AQUITAINE 45380 LA CHAPELLE ST MESMIN,751950-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*45-00005,QOV,FRQOV4500005,9 RUE D'AQUITAINE,9 RUE D'AQUITAINE 45380 LA CHAPELLE ST MESMIN,751800-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*45-00005,QOV,FRQOV4500005,9 RUE D'AQUITAINE,9 RUE D'AQUITAINE 45380 LA CHAPELLE ST MESMIN,751591-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*45-00006,QOV,FRQOV4500006,60 BOULEVARD ALEXANDRE MARTIN,60 BOULEVARD ALEXANDRE MARTIN 45000 ORLEANS,,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*45-00006,QOV,FRQOV4500006,60 BOULEVARD ALEXANDRE MARTIN,60 BOULEVARD ALEXANDRE MARTIN 45000 ORLEANS,1619955-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*47-00001,QOV,FRQOV4700001,ZAC D'AGEN SUD RUE DE BELLILE,ZAC D'AGEN SUD RUE DE BELLILE 47000 AGEN,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*47-00001,QOV,FRQOV4700001,ZAC D'AGEN SUD RUE DE BELLILE,ZAC D'AGEN SUD RUE DE BELLILE 47000 AGEN,207048-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*47-00001,QOV,FRQOV4700001,ZAC D'AGEN SUD RUE DE BELLILE,ZAC D'AGEN SUD RUE DE BELLILE 47000 AGEN,207004-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*47-00001,QOV,FRQOV4700001,ZAC D'AGEN SUD RUE DE BELLILE,ZAC D'AGEN SUD RUE DE BELLILE 47000 AGEN,206289-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*47-00001,QOV,FRQOV4700001,ZAC D'AGEN SUD RUE DE BELLILE,ZAC D'AGEN SUD RUE DE BELLILE 47000 AGEN,203793-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*47-00001,QOV,FRQOV4700001,ZAC D'AGEN SUD RUE DE BELLILE,ZAC D'AGEN SUD RUE DE BELLILE 47000 AGEN,794792-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*47-00002,QOV,FRQOV4700002,AVENUE FRANCOIS MITTERRAND D813,AVENUE FRANCOIS MITTERRAND D813 47200 MARMANDE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*47-00002,QOV,FRQOV4700002,AVENUE FRANCOIS MITTERRAND D813,AVENUE FRANCOIS MITTERRAND D813 47200 MARMANDE,745874-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*47-00002,QOV,FRQOV4700002,AVENUE FRANCOIS MITTERRAND D813,AVENUE FRANCOIS MITTERRAND D813 47200 MARMANDE,750454-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*47-00002,QOV,FRQOV4700002,AVENUE FRANCOIS MITTERRAND D813,AVENUE FRANCOIS MITTERRAND D813 47200 MARMANDE,750433-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*47-00002,QOV,FRQOV4700002,AVENUE FRANCOIS MITTERRAND D813,AVENUE FRANCOIS MITTERRAND D813 47200 MARMANDE,750372-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*47-00002,QOV,FRQOV4700002,AVENUE FRANCOIS MITTERRAND D813,AVENUE FRANCOIS MITTERRAND D813 47200 MARMANDE,749538-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,203972-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,744698-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,745160-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,744897-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,1305929-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*49-00001,QOV,FRQOV4900001,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE,AVENUE PAUL PROSPER GUILHEM ZAC DE L'HOIRIE 49070 BEAUCOUZE,1305725-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,748734-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,800603-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,800527-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,800216-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,800348-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*49-00002,QOV,FRQOV4900002,161 RUE DE L'OREAU,161 RUE DE L'OREAU 49400 SAUMUR,800591-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*49-00006,QOV,FRQOV4900006,"ZI DU BOMPAS, RUE DU CHALET","ZI DU BOMPAS, RUE DU CHALET 49120 CHEMILLE EN ANJOU",,,,,,,,,0.17,0.2276,,,,,$.data
FR*QOV*49-00006,QOV,FRQOV4900006,"ZI DU BOMPAS, RUE DU CHALET","ZI DU BOMPAS, RUE DU CHALET 49120 CHEMILLE EN ANJOU",1314155-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*49-00006,QOV,FRQOV4900006,"ZI DU BOMPAS, RUE DU CHALET","ZI DU BOMPAS, RUE DU CHALET 49120 CHEMILLE EN ANJOU",1434571-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,182085-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,207318-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,207088-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,207253-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,207003-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*51-00002,QOV,FRQOV5100002,RUE JEAN XXIII RUE DE LA FERME PIERQUIN,RUE JEAN XXIII RUE DE LA FERME PIERQUIN 51450 BETHENY,203933-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*51-00003,QOV,FRQOV5100003,70 IMPASSE DES TERRES ROUGES,70 IMPASSE DES TERRES ROUGES 51530 DIZY,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*51-00003,QOV,FRQOV5100003,70 IMPASSE DES TERRES ROUGES,70 IMPASSE DES TERRES ROUGES 51530 DIZY,748676-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*51-00003,QOV,FRQOV5100003,70 IMPASSE DES TERRES ROUGES,70 IMPASSE DES TERRES ROUGES 51530 DIZY,796840-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*51-00003,QOV,FRQOV5100003,70 IMPASSE DES TERRES ROUGES,70 IMPASSE DES TERRES ROUGES 51530 DIZY,791942-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*51-00003,QOV,FRQOV5100003,70 IMPASSE DES TERRES ROUGES,70 IMPASSE DES TERRES ROUGES 51530 DIZY,791155-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*52-00001,QOV,FRQOV5200001,FAUBOURG DU MOULIN NEUF,FAUBOURG DU MOULIN NEUF 52006 CHAUMONT,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*52-00001,QOV,FRQOV5200001,FAUBOURG DU MOULIN NEUF,FAUBOURG DU MOULIN NEUF 52006 CHAUMONT,184586-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*52-00001,QOV,FRQOV5200001,FAUBOURG DU MOULIN NEUF,FAUBOURG DU MOULIN NEUF 52006 CHAUMONT,183559-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*52-00001,QOV,FRQOV5200001,FAUBOURG DU MOULIN NEUF,FAUBOURG DU MOULIN NEUF 52006 CHAUMONT,1616616-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*52-00001,QOV,FRQOV5200001,FAUBOURG DU MOULIN NEUF,FAUBOURG DU MOULIN NEUF 52006 CHAUMONT,1616769-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*54-00001,QOV,FRQOV5400001,20 RUE BLAISE PASCAL,20 RUE BLAISE PASCAL 54320 MAXEVILLE,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*54-00001,QOV,FRQOV5400001,20 RUE BLAISE PASCAL,20 RUE BLAISE PASCAL 54320 MAXEVILLE,201518-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*54-00001,QOV,FRQOV5400001,20 RUE BLAISE PASCAL,20 RUE BLAISE PASCAL 54320 MAXEVILLE,201641-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*54-00001,QOV,FRQOV5400001,20 RUE BLAISE PASCAL,20 RUE BLAISE PASCAL 54320 MAXEVILLE,201630-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*54-00001,QOV,FRQOV5400001,20 RUE BLAISE PASCAL,20 RUE BLAISE PASCAL 54320 MAXEVILLE,201631-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*54-00001,QOV,FRQOV5400001,20 RUE BLAISE PASCAL,20 RUE BLAISE PASCAL 54320 MAXEVILLE,201110-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*54-00003,QOV,FRQOV5400003,32 RUE DE REMENAUVILLE,32 RUE DE REMENAUVILLE 54000 NANCY,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*54-00003,QOV,FRQOV5400003,32 RUE DE REMENAUVILLE,32 RUE DE REMENAUVILLE 54000 NANCY,201605-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*54-00003,QOV,FRQOV5400003,32 RUE DE REMENAUVILLE,32 RUE DE REMENAUVILLE 54000 NANCY,201623-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*54-00003,QOV,FRQOV5400003,32 RUE DE REMENAUVILLE,32 RUE DE REMENAUVILLE 54000 NANCY,201653-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*54-00003,QOV,FRQOV5400003,32 RUE DE REMENAUVILLE,32 RUE DE REMENAUVILLE 54000 NANCY,201039-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*54-00003,QOV,FRQOV5400003,32 RUE DE REMENAUVILLE,32 RUE DE REMENAUVILLE 54000 NANCY,1611220-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*54-00004,QOV,FRQOV5400004,9 ALLEE DE LONGCHAMP,9 ALLEE DE LONGCHAMP 54600 VILLERS LES NANCY,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*54-00004,QOV,FRQOV5400004,9 ALLEE DE LONGCHAMP,9 ALLEE DE LONGCHAMP 54600 VILLERS LES NANCY,185244-01,Type 2,22000,Occupied,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*54-00004,QOV,FRQOV5400004,9 ALLEE DE LONGCHAMP,9 ALLEE DE LONGCHAMP 54600 VILLERS LES NANCY,184844-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*54-00004,QOV,FRQOV5400004,9 ALLEE DE LONGCHAMP,9 ALLEE DE LONGCHAMP 54600 VILLERS LES NANCY,184047-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*54-00004,QOV,FRQOV5400004,9 ALLEE DE LONGCHAMP,9 ALLEE DE LONGCHAMP 54600 VILLERS LES NANCY,185235-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*54-00004,QOV,FRQOV5400004,9 ALLEE DE LONGCHAMP,9 ALLEE DE LONGCHAMP 54600 VILLERS LES NANCY,1588006-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*54-00005,QOV,FRQOV5400005,ZA DE LESMENILS,ZA DE LESMENILS 54700 LESMENILS,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*54-00005,QOV,FRQOV5400005,ZA DE LESMENILS,ZA DE LESMENILS 54700 LESMENILS,750344-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*54-00005,QOV,FRQOV5400005,ZA DE LESMENILS,ZA DE LESMENILS 54700 LESMENILS,749686-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*54-00005,QOV,FRQOV5400005,ZA DE LESMENILS,ZA DE LESMENILS 54700 LESMENILS,749543-01,Type 2,22000,Unavailable,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*54-00005,QOV,FRQOV5400005,ZA DE LESMENILS,ZA DE LESMENILS 54700 LESMENILS,1315593-01,Type 2,22000,Occupied,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*56-00001,QOV,FRQOV5600001,1 LE POINT DU JOUR,1 LE POINT DU JOUR 56800 GUILLAC,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*56-00001,QOV,FRQOV5600001,1 LE POINT DU JOUR,1 LE POINT DU JOUR 56800 GUILLAC,203796-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*56-00005,QOV,FRQOV5600005,2 LIEU DIT PEN MANÉ,2 LIEU DIT PEN MANÉ 56620 PONT SCORFF,,,,,,,,,0.0,0.225,,,,,$.data
FR*QOV*56-00005,QOV,FRQOV5600005,2 LIEU DIT PEN MANÉ,2 LIEU DIT PEN MANÉ 56620 PONT SCORFF,V25EL0EU2024470010f8e6-01,Type 2,22000,Available,,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*57-00004,QOV,FRQOV5700004,PARC D'ACTIVITE NORD D55B,PARC D'ACTIVITE NORD D55B 57525 TALANGE,,,,,,,,,0.0,0.41,,,,,$.data
FR*QOV*57-00004,QOV,FRQOV5700004,PARC D'ACTIVITE NORD D55B,PARC D'ACTIVITE NORD D55B 57525 TALANGE,1305837-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*57-00004,QOV,FRQOV5700004,PARC D'ACTIVITE NORD D55B,PARC D'ACTIVITE NORD D55B 57525 TALANGE,1321111-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*57-00004,QOV,FRQOV5700004,PARC D'ACTIVITE NORD D55B,PARC D'ACTIVITE NORD D55B 57525 TALANGE,1320960-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*57-00004,QOV,FRQOV5700004,PARC D'ACTIVITE NORD D55B,PARC D'ACTIVITE NORD D55B 57525 TALANGE,1320955-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*57-00004,QOV,FRQOV5700004,PARC D'ACTIVITE NORD D55B,PARC D'ACTIVITE NORD D55B 57525 TALANGE,1321188-01,Type 2,22000,Available,0.492,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,184044-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,182619-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,182458-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,182563-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[3].connectors[0]
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,182543-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[4].connectors[0]
FR*QOV*59-00001,QOV,FRQOV5900001,17 RUE DU VERTUQUET,17 RUE DU VERTUQUET 59960 NEUVILLE EN FERRAIN,183852-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[5].connectors[0]
FR*QOV*59-00002,QOV,FRQOV5900002,1 BIS RUE DU MOLINEL,1 BIS RUE DU MOLINEL 59290 WASQUEHAL,,,,,,,,,0.2637,0.3182,,,,,$.data
FR*QOV*59-00002,QOV,FRQOV5900002,1 BIS RUE DU MOLINEL,1 BIS RUE DU MOLINEL 59290 WASQUEHAL,182640-01,Type 2,22000,Unavailable,0.3504,€,kWh,,,,,,,,$.data.bornes[0].connectors[0]
FR*QOV*59-00002,QOV,FRQOV5900002,1 BIS RUE DU MOLINEL,1 BIS RUE DU MOLINEL 59290 WASQUEHAL,182699-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[1].connectors[0]
FR*QOV*59-00002,QOV,FRQOV5900002,1 BIS RUE DU MOLINEL,1 BIS RUE DU MOLINEL 59290 WASQUEHAL,184188-01,Type 2,22000,Available,0.3504,€,kWh,,,,,,,,$.data.bornes[2].connectors[0]
